1	11235658	11236258
1	11322312	11322912
1	11332953	11333553
1	11365603	11366203
1	11397719	11398319
1	11433656	11434256
1	11561347	11561947
1	11584432	11585032
1	11710459	11711059
1	11714698	11715298
1	11714813	11715413
1	11724165	11724765
1	11779290	11779890
1	11795889	11796489
1	11830788	11831388
1	11863310	11863910
1	11865520	11866120
1	11866129	11866729
1	11898532	11899132
1	11930831	11931431
1	11967770	11968370
1	11968550	11969150
1	12040158	12040758
1	12122468	12123068
1	12123374	12123974
1	12203143	12203743
1	12203392	12203992
1	12268849	12269449
1	12289519	12290119
1	12315590	12316190
1	12345192	12345792
1	12520603	12521203
1	12568241	12568841
1	12608322	12608922
1	12655076	12655676
1	12678103	12678703
1	12704971	12705571
1	12753464	12754064
1	12812293	12812893
1	12822328	12822928
1	12861726	12862326
1	12912860	12913460
1	12917914	12918514
1	12926523	12927123
1	12939256	12939856
1	12955169	12955769
1	12956466	12957066
1	12956924	12957524
1	12961502	12962102
1	12962413	12963013
1	12977344	12977944
1	12978582	12979182
1	13021472	13022072
1	13033598	13034198
1	13034220	13034820
1	13046705	13047305
1	13049951	13050551
1	13108684	13109284
1	13122577	13123177
1	13124135	13124735
1	13124544	13125144
1	13124853	13125453
1	13128615	13129215
1	13129933	13130533
1	13131039	13131639
1	13131760	13132360
1	13136064	13136664
1	13140071	13140671
1	13140482	13141082
1	13143575	13144175
1	13157101	13157701
1	13158489	13159089
1	13160399	13160999
1	13326201	13326801
1	13337419	13338019
1	13347526	13348126
1	13353361	13353961
1	13356055	13356655
1	13356974	13357574
1	13363913	13364513
1	13366319	13366919
1	13373524	13374124
1	13377016	13377616
1	13379200	13379800
1	13394411	13395011
1	13403256	13403856
1	13404694	13405294
1	13428474	13429074
1	13454388	13454988
1	13461039	13461639
1	13462453	13463053
1	13485638	13486238
1	13486305	13486905
1	13488190	13488790
1	13491847	13492447
1	13500569	13501169
1	13548449	13549049
1	13552392	13552992
1	13615808	13616408
1	13620343	13620943
1	13621043	13621643
1	13625343	13625943
1	13627995	13628595
1	13653664	13654264
1	13655418	13656018
1	13660810	13661410
1	13668277	13668877
1	13675453	13676053
1	13677567	13678167
1	13681881	13682481
1	13683083	13683683
1	13780736	13781336
1	13810069	13810669
1	13914966	13915566
1	13948304	13948904
1	13973893	13974493
1	13992096	13992696
1	14026462	14027062
1	14075445	14076045
1	14075976	14076576
1	14219281	14219881
1	14307434	14308034
1	14356751	14357351
1	14418558	14419158
1	14475403	14476003
1	14492344	14492944
1	14681581	14682181
1	14744158	14744758
1	14792994	14793594
1	14840632	14841232
1	14877021	14877621
1	14956042	14956642
1	14978740	14979340
1	14988947	14989547
1	15021643	15022243
1	15053744	15054344
1	15073295	15073895
1	15103150	15103750
1	15199220	15199820
1	15232229	15232829
1	15314803	15315403
1	15362413	15363013
1	15479240	15479840
1	15672013	15672613
1	15714458	15715058
1	15736169	15736769
1	15738310	15738910
1	15761578	15762178
1	15853069	15853669
1	15930539	15931139
1	15943707	15944307
1	16010922	16011522
1	16023295	16023895
1	16084914	16085514
1	16132066	16132666
1	16151952	16152552
1	16161997	16162597
1	16174129	16174729
1	16186528	16187128
1	16212656	16213256
1	16262340	16262940
1	16297670	16298270
1	16302053	16302653
1	16361398	16361998
1	16420927	16421527
1	16451523	16452123
1	16455599	16456199
1	16458751	16459351
1	16563267	16563867
1	16622947	16623547
1	16678700	16679300
1	16767073	16767673
1	16810579	16811179
1	16825400	16826000
1	16844112	16844712
1	16847043	16847643
1	16850023	16850623
1	16853262	16853862
1	16854802	16855402
1	16857161	16857761
1	16858682	16859282
1	16862936	16863536
1	16865496	16866096
1	16866185	16866785
1	16889578	16890178
1	16897409	16898009
1	16899201	16899801
1	16904914	16905514
1	16905878	16906478
1	16906251	16906851
1	16970970	16971570
1	16974434	16975034
1	16978523	16979123
1	16983072	16983672
1	16985869	16986469
1	16993002	16993602
1	16993320	16993920
1	17058298	17058898
1	17058474	17059074
1	17097645	17098245
1	17124780	17125380
1	17180789	17181389
1	17193397	17193997
1	17194619	17195219
1	17196097	17196697
1	17221872	17222472
1	17223405	17224005
1	17230114	17230714
1	17230261	17230861
1	17231198	17231798
1	17231730	17232330
1	17232042	17232642
1	17235863	17236463
1	17240349	17240949
1	17240458	17241058
1	17411176	17411776
1	17445655	17446255
1	17452171	17452771
1	17493319	17493919
1	17534772	17535372
1	17629298	17629898
1	17642837	17643437
1	17757742	17758342
1	17765857	17766457
1	17798359	17798959
1	17865902	17866502
1	17882407	17883007
1	17929456	17930056
1	18015879	18016479
1	18031889	18032489
1	18042941	18043541
1	18223914	18224514
1	18347074	18347674
1	18388748	18389348
1	18434145	18434745
1	18576282	18576882
1	18683510	18684110
1	18689837	18690437
1	18798857	18799457
1	18916417	18917017
1	18928849	18929449
1	18959003	18959603
1	18973147	18973747
1	19007813	19008413
1	19027481	19028081
1	19070932	19071532
1	19151671	19152271
1	19180929	19181529
1	19251826	19252426
1	19314830	19315430
1	19386619	19387219
1	19412692	19413292
1	19450261	19450861
1	19457641	19458241
1	19469184	19469784
1	19536294	19536894
1	19536431	19537031
1	19577955	19578555
1	19600317	19600917
1	19614807	19615407
1	19638345	19638945
1	19646819	19647419
1	19762625	19763225
1	19776278	19776878
1	19795127	19795727
1	19811914	19812514
1	19831916	19832516
1	19834266	19834866
1	19853530	19854130
1	19863328	19863928
1	19923237	19923837
1	19923418	19924018
1	19991259	19991859
1	20071372	20071972
1	20146399	20146999
1	20198944	20199544
1	20208705	20209305
1	20445735	20446335
1	20497160	20497760
1	20569336	20569936
1	20588496	20589096
1	20636359	20636959
1	20658744	20659344
1	20811832	20812432
1	20834431	20835031
1	20987595	20988195
1	21038924	21039524
1	21112836	21113436
1	21136387	21136987
1	21141143	21141743
1	21142683	21143283
1	21163723	21164323
1	21165383	21165983
1	21233790	21234390
1	21236814	21237414
1	21315420	21316020
1	21389936	21390536
1	21401639	21402239
1	21477575	21478175
1	21496954	21497554
1	21502591	21503191
1	21503214	21503814
1	21616396	21616996
1	21658852	21659452
1	21671533	21672133
1	21672006	21672606
1	21713405	21714005
1	21714832	21715432
1	21744656	21745256
1	21752754	21753354
1	21754574	21755174
1	21756149	21756749
1	21756574	21757174
1	21786173	21786773
1	21794712	21795312
1	21795740	21796340
1	21806335	21806935
1	21835663	21836263
1	21851277	21851877
1	21931131	21931731
1	21948731	21949331
1	21985589	21986189
1	22034963	22035563
1	22045263	22045863
1	22068625	22069225
1	22109771	22110371
1	22129631	22130231
1	22263485	22264085
1	22306373	22306973
1	22306988	22307588
1	22344306	22344906
1	22379012	22379612
1	22381161	22381761
1	22420533	22421133
1	22469196	22469796
1	22489832	22490432
1	22637538	22638138
1	22720398	22720998
1	22865997	22866597
1	22889755	22890355
1	23037103	23037703
1	23037420	23038020
1	23078899	23079499
1	23129910	23130510
1	23145311	23145911
1	23191202	23191802
1	23306411	23307011
1	23318187	23318787
1	23343487	23344087
1	23345822	23346422
1	23368793	23369393
1	23494347	23494947
1	23494783	23495383
1	23495157	23495757
1	23670638	23671238
1	23695135	23695735
1	23705352	23705952
1	23712897	23713497
1	23714572	23715172
1	23725209	23725809
1	23830254	23830854
1	23857104	23857704
1	23857448	23858048
1	23881077	23881677
1	23912298	23912898
1	23926199	23926799
1	23945782	23946382
1	23961372	23961972
1	23963712	23964312
1	23990356	23990956
1	24016515	24017115
1	24069618	24070218
1	24070240	24070840
1	24104661	24105261
1	24117520	24118120
1	24151689	24152289
1	24166403	24167003
1	24261650	24262250
1	24266771	24267371
1	24267652	24268252
1	24286708	24287308
1	24296682	24297282
1	24298872	24299472
1	24305494	24306094
1	24313805	24314405
1	24314641	24315241
1	24316210	24316810
1	24328615	24329215
1	24338468	24339068
1	24346988	24347588
1	24347472	24348072
1	24348899	24349499
1	24351281	24351881
1	24355514	24356114
1	24356605	24357205
1	24402781	24403381
1	24476780	24477380
1	24489132	24489732
1	24513389	24513989
1	24513624	24514224
1	24545496	24546096
1	24631885	24632485
1	24671338	24671938
1	24717697	24718297
1	24779124	24779724
1	24793411	24794011
1	24807430	24808030
1	24816434	24817034
1	24968972	24969572
1	25034208	25034808
1	25118394	25118994
1	25130700	25131300
1	25160205	25160805
1	25160997	25161597
1	25161165	25161765
1	25184170	25184770
1	25186204	25186804
1	25256340	25256940
1	25295990	25296590
1	25328554	25329154
1	25346125	25346725
1	25392138	25392738
1	25515672	25516272
1	25566158	25566758
1	25593971	25594571
1	25594894	25595494
1	25598195	25598795
1	25599216	25599816
1	25622221	25622821
1	25623062	25623662
1	25626470	25627070
1	25628699	25629299
1	25628829	25629429
1	25630872	25631472
1	25635020	25635620
1	25645183	25645783
1	25647871	25648471
1	25657304	25657904
1	25664286	25664886
1	25705812	25706412
1	25724621	25725221
1	25756406	25757006
1	25757355	25757955
1	25780616	25781216
1	25807096	25807696
1	25826639	25827239
1	25828519	25829119
1	25833596	25834196
1	25882614	25883214
1	25912738	25913338
1	25989218	25989818
1	26006139	26006739
1	26126511	26127111
1	26201830	26202430
1	26202159	26202759
1	26221564	26222164
1	26231977	26232577
1	26324271	26324871
1	26362271	26362871
1	26437760	26438360
1	26443150	26443750
1	26488073	26488673
1	26496210	26496810
1	26510098	26510698
1	26534910	26535510
1	26585908	26586508
1	26633011	26633611
1	26647946	26648546
1	26662791	26663391
1	26690123	26690723
1	26726017	26726617
1	26758425	26759025
1	26775485	26776085
1	26814682	26815282
1	26826775	26827375
1	26827112	26827712
1	26855961	26856561
1	26856119	26856719
1	26871859	26872459
1	26884061	26884661
1	26908415	26909015
1	26922921	26923521
1	26934455	26935055
1	26946646	26947246
1	27022673	27023273
1	27113584	27114184
1	27144887	27145487
1	27163438	27164038
1	27191398	27191998
1	27216436	27217036
1	27248031	27248631
1	27248294	27248894
1	27262322	27262922
1	27318811	27319411
1	27320365	27320965
1	27324110	27324710
1	27390811	27391411
1	27399138	27399738
1	27407195	27407795
1	27412738	27413338
1	27463052	27463652
1	27560822	27561422
1	27561042	27561642
1	27611112	27611712
1	27615373	27615973
1	27623085	27623685
1	27627177	27627777
1	27648525	27649125
1	27676065	27676665
1	27683839	27684439
1	27718597	27719197
1	27721844	27722444
1	27823496	27824096
1	27929640	27930240
1	27930188	27930788
1	27961354	27961954
1	27986132	27986732
1	27998500	27999100
1	28052137	28052737
1	28156961	28157561
1	28198864	28199464
1	28286354	28286954
1	28440766	28441366
1	28486703	28487303
1	28499171	28499771
1	28501310	28501910
1	28501730	28502330
1	28538521	28539121
1	28573443	28574043
1	28574816	28575416
1	28586163	28586763
1	28618708	28619308
1	28629212	28629812
1	28634594	28635194
1	28639332	28639932
1	28670814	28671414
1	28696099	28696699
1	28701672	28702272
1	28736313	28736913
1	28766515	28767115
1	28844631	28845231
1	28908038	28908638
1	28938622	28939222
1	28952299	28952899
1	29011996	29012596
1	29013403	29014003
1	29138452	29139052
1	29198099	29198699
1	29213351	29213951
1	29240817	29241417
1	29240949	29241549
1	29261451	29262051
1	29297328	29297928
1	29392473	29393073
1	29426815	29427415
1	29450885	29451485
1	29475184	29475784
1	29483165	29483765
1	29557243	29557843
1	29563917	29564517
1	29667491	29668091
1	29712060	29712660
1	30066233	30066833
1	30243499	30244099
1	30246755	30247355
1	30414987	30415587
1	30601971	30602571
1	30644201	30644801
1	30670734	30671334
1	30759392	30759992
1	30799121	30799721
1	30838024	30838624
1	30952115	30952715
1	30966159	30966759
1	30966313	30966913
1	31002597	31003197
1	31052006	31052606
1	31066870	31067470
1	31098879	31099479
1	31308253	31308853
1	31381214	31381814
1	31425359	31425959
1	31444997	31445597
1	31471925	31472525
1	31538255	31538855
1	31590413	31591013
1	31604903	31605503
1	31627787	31628387
1	31649352	31649952
1	31654755	31655355
1	31712215	31712815
1	31818051	31818651
1	31846186	31846786
1	31885738	31886338
1	31902421	31903021
1	32052402	32053002
1	32129291	32129891
1	32170606	32171206
1	32202050	32202650
1	32202208	32202808
1	32229454	32230054
1	32272882	32273482
1	32282449	32283049
1	32429506	32430106
1	32451650	32452250
1	32517789	32518389
1	32538451	32539051
1	32573354	32573954
1	32593681	32594281
1	32606646	32607246
1	32666312	32666912
1	32670880	32671480
1	32687454	32688054
1	32687564	32688164
1	32713637	32714237
1	32731939	32732539
1	32757437	32758037
1	32801512	32802112
1	32892453	32893053
1	32913795	32914395
1	32955877	32956477
1	32965999	32966599
1	32985878	32986478
1	33018091	33018691
1	33077725	33078325
1	33116100	33116700
1	33124459	33125059
1	33153066	33153666
1	33177892	33178492
1	33192257	33192857
1	33203943	33204543
1	33219336	33219936
1	33247039	33247639
1	33282912	33283512
1	33336170	33336770
1	33341629	33342229
1	33358299	33358899
1	33366735	33367335
1	33367356	33367956
1	33429845	33430445
1	33457153	33457753
1	33464159	33464759
1	33465230	33465830
1	33492013	33492613
1	33498242	33498842
1	33546433	33547033
1	33546604	33547204
1	33592919	33593519
1	33646389	33646989
1	33681763	33682363
1	33741722	33742322
1	33745660	33746260
1	33791791	33792391
1	33833224	33833824
1	33844725	33845325
1	33896069	33896669
1	33974727	33975327
1	34023063	34023663
1	34050057	34050657
1	34130176	34130776
1	34158197	34158797
1	34204273	34204873
1	34214615	34215215
1	34299279	34299879
1	34300705	34301305
1	34352127	34352727
1	34372394	34372994
1	34409374	34409974
1	34542789	34543389
1	34552923	34553523
1	34563760	34564360
1	34577446	34578046
1	34630309	34630909
1	34721997	34722597
1	34853847	34854447
1	34911965	34912565
1	35035106	35035706
1	35304407	35305007
1	35318134	35318734
1	35331785	35332385
1	35360658	35361258
1	35395678	35396278
1	35404429	35405029
1	35427782	35428382
1	35433388	35433988
1	35458068	35458668
1	35497274	35497874
1	35553619	35554219
1	35657642	35658242
1	35658557	35659157
1	35684407	35685007
1	35690592	35691192
1	35691103	35691703
1	35836564	35837164
1	35847661	35848261
1	35899326	35899926
1	35922129	35922729
1	35950288	35950888
1	35991771	35992371
1	36012496	36013096
1	36022770	36023370
1	36063734	36064334
1	36106865	36107465
1	36107444	36108044
1	36124003	36124603
1	36173241	36173841
1	36234912	36235512
1	36312064	36312664
1	36348416	36349016
1	36396328	36396928
1	36396544	36397144
1	36500473	36501073
1	36554768	36555368
1	36592080	36592680
1	36621829	36622429
1	36644266	36644866
1	36653593	36654193
1	36689708	36690308
1	36718090	36718690
1	36772143	36772743
1	36788352	36788952
1	36815320	36815920
1	36834549	36835149
1	36839378	36839978
1	36863042	36863642
1	36886391	36886991
1	36915750	36916350
1	36965352	36965952
1	37009420	37010020
1	37010192	37010792
1	37037162	37037762
1	37048628	37049228
1	37150163	37150763
1	37165768	37166368
1	37237695	37238295
1	37259075	37259675
1	37377298	37377898
1	37424994	37425594
1	37476104	37476704
1	37546303	37546903
1	37656151	37656751
1	37666338	37666938
1	37849685	37850285
1	37895023	37895623
1	37918408	37919008
1	37952841	37953441
1	38019093	38019693
1	38019399	38019999
1	38082942	38083542
1	38089733	38090333
1	38089895	38090495
1	38110873	38111473
1	38124910	38125510
1	38273624	38274224
1	38304366	38304966
1	38324918	38325518
1	38344217	38344817
1	38362310	38362910
1	38454910	38455510
1	38455313	38455913
1	38456009	38456609
1	38489923	38490523
1	38512071	38512671
1	38529076	38529676
1	38610280	38610880
1	38719135	38719735
1	38733252	38733852
1	38854653	38855253
1	38861044	38861644
1	38948254	38948854
1	38979003	38979603
1	39004055	39004655
1	39025076	39025676
1	39094835	39095435
1	39112766	39113366
1	39121004	39121604
1	39122311	39122911
1	39129055	39129655
1	39185059	39185659
1	39338645	39339245
1	39370212	39370812
1	39387681	39388281
1	39421954	39422554
1	39456675	39457275
1	39486414	39487014
1	39529747	39530347
1	39546778	39547378
1	39547175	39547775
1	39570846	39571446
1	39683311	39683911
1	39697332	39697932
1	39756296	39756896
1	39803179	39803779
1	39806624	39807224
1	39874288	39874888
1	39942551	39943151
1	39957034	39957634
1	39957433	39958033
1	39975757	39976357
1	40025093	40025693
1	40098414	40099014
1	40166825	40167425
1	40254190	40254790
1	40265166	40265766
1	40279049	40279649
1	40334785	40335385
1	40338072	40338672
1	40348937	40349537
1	40367376	40367976
1	40402508	40403108
1	40505682	40506282
1	40505881	40506481
1	40562579	40563179
1	40626140	40626740
1	40627122	40627722
1	40650979	40651579
1	40723552	40724152
1	40823624	40824224
1	40825586	40826186
1	40827559	40828159
1	40886820	40887420
1	40942681	40943281
1	40951976	40952576
1	40996964	40997564
1	41014021	41014621
1	41024440	41025040
1	41033019	41033619
1	41077924	41078524
1	41097626	41098226
1	41130883	41131483
1	41157293	41157893
1	41180472	41181072
1	41203237	41203837
1	41249401	41250001
1	41267828	41268428
1	41283871	41284471
1	41284274	41284874
1	41315544	41316144
1	41327450	41328050
1	41349820	41350420
1	41356853	41357453
1	41377207	41377807
1	41438359	41438959
1	41558739	41559339
1	41665832	41666432
1	41668479	41669079
1	41707404	41708004
1	41961819	41962419
1	41993990	41994590
1	42010755	42011355
1	42070671	42071271
1	42127753	42128353
1	42230571	42231171
1	42256331	42256931
1	42290059	42290659
1	42359271	42359871
1	42497922	42498522
1	42501253	42501853
1	42544296	42544896
1	42632518	42633118
1	42648801	42649401
1	42702859	42703459
1	42717248	42717848
1	42800906	42801506
1	42845985	42846585
1	42846214	42846814
1	42849883	42850483
1	42962791	42963391
1	42964801	42965401
1	42965740	42966340
1	42968987	42969587
1	42973311	42973911
1	42976549	42977149
1	42978652	42979252
1	42979175	42979775
1	43160758	43161358
1	43162297	43162897
1	43163112	43163712
1	43168255	43168855
1	43174213	43174813
1	43179083	43179683
1	43232044	43232644
1	43232382	43232982
1	43282582	43283182
1	43311009	43311609
1	43329761	43330361
1	43390199	43390799
1	43423823	43424423
1	43494194	43494794
1	43539186	43539786
1	43544528	43545128
1	43562376	43562976
1	43581703	43582303
1	43637725	43638325
1	43667008	43667608
1	43738320	43738920
1	43798259	43798859
1	43798420	43799020
1	43814595	43815195
1	43824292	43824892
1	43832550	43833150
1	43857408	43858008
1	43876041	43876641
1	43925574	43926174
1	43996523	43997123
1	44098348	44098948
1	44114794	44115394
1	44115539	44116139
1	44115672	44116272
1	44282972	44283572
1	44341492	44342092
1	44370826	44371426
1	44401797	44402397
1	44411980	44412580
1	44456952	44457552
1	44495511	44496111
1	44582734	44583334
1	44738172	44738772
1	44774927	44775527
1	44808194	44808794
1	44820300	44820900
1	44856133	44856733
1	44872201	44872801
1	44873080	44873680
1	44950990	44951590
1	45022613	45023213
1	45203605	45204205
1	45204224	45204824
1	45239378	45239978
1	45265728	45266328
1	45301497	45302097
1	45308622	45309222
1	45407956	45408556
1	45451863	45452463
1	45510115	45510715
1	45571725	45572325
1	45571950	45572550
1	45688531	45689131
1	45701047	45701647
1	45757098	45757698
1	45792727	45793327
1	45805402	45806002
1	45866581	45867181
1	45894144	45894744
1	45898089	45898689
1	45905268	45905868
1	45937469	45938069
1	45956345	45956945
1	45956646	45957246
1	45962900	45963500
1	45986202	45986802
1	45987198	45987798
1	45987402	45988002
1	46016266	46016866
1	46048589	46049189
1	46049596	46050196
1	46087934	46088534
1	46093352	46093952
1	46176072	46176672
1	46190588	46191188
1	46216012	46216612
1	46233221	46233821
1	46238996	46239596
1	46269094	46269694
1	46338007	46338607
1	46402944	46403544
1	46403151	46403751
1	46406079	46406679
1	46458693	46459293
1	46464286	46464886
1	46598062	46598662
1	46598479	46599079
1	46663854	46664454
1	46712973	46713573
1	46768771	46769371
1	46806324	46806924
1	46825577	46826177
1	46932006	46932606
1	46951054	46951654
1	46965691	46966291
1	46966742	46967342
1	46974401	46975001
1	46976030	46976630
1	46998609	46999209
1	47069679	47070279
1	47082030	47082630
1	47133703	47134303
1	47141541	47142141
1	47166262	47166862
1	47184486	47185086
1	47241737	47242337
1	47353471	47354071
1	47442044	47442644
1	47489368	47489968
1	47506165	47506765
1	47522856	47523456
1	47546924	47547524
1	47587226	47587826
1	47611320	47611920
1	47637568	47638168
1	47644503	47645103
1	47735594	47736194
1	47753411	47754011
1	47830090	47830690
1	47882086	47882686
1	47902686	47903286
1	47973692	47974292
1	48005404	48006004
1	48017762	48018362
1	48070430	48071030
1	48190795	48191395
1	48430718	48431318
1	48462962	48463562
1	48541303	48541903
1	48622997	48623597
1	48692828	48693428
1	48710337	48710937
1	48948962	48949562
1	49038102	49038702
1	49053084	49053684
1	49063204	49063804
1	49202591	49203191
1	49228124	49228724
1	49302522	49303122
1	49359058	49359658
1	49363243	49363843
1	49364438	49365038
1	49401382	49401982
1	49434321	49434921
1	49462345	49462945
1	49471364	49471964
1	49551508	49552108
1	49566224	49566824
1	49607288	49607888
1	49616556	49617156
1	49738975	49739575
1	49756312	49756912
1	49861151	49861751
1	49995513	49996113
1	50022109	50022709
1	50099253	50099853
1	50127437	50128037
1	50268526	50269126
1	50282337	50282937
1	50352484	50353084
1	50413654	50414254
1	50415612	50416212
1	50466657	50467257
1	50489151	50489751
1	50513529	50514129
1	50551940	50552540
1	50685006	50685606
1	50747223	50747823
1	50752904	50753504
1	50798591	50799191
1	50824201	50824801
1	50833919	50834519
1	50873594	50874194
1	50886650	50887250
1	50909411	50910011
1	51060051	51060651
1	51067097	51067697
1	51137420	51138020
1	51285067	51285667
1	51303801	51304401
1	51425451	51426051
1	51433603	51434203
1	51433805	51434405
1	51434878	51435478
1	51511988	51512588
1	51568870	51569470
1	51572480	51573080
1	51583970	51584570
1	51701847	51702447
1	51729505	51730105
1	51810320	51810920
